,date,user_id,pp_text,tag,like_point
2124,2018-07-24T23:48:18.000Z,mizzycollections,BosMuda Seaweedstokis bangi Kita ada 3 perisa Original Hot spicy Cheesenot available sementara waktu 1 pekRM4 50 5 pek keatasRM4Postage RM8 smRM10 ssbergantung juga pada beratCOD hanya sekitar bangi dgn minimum order 3 pektiada cas cod Yg berminatsebarang pertanyaan boleh click link niwww wasap my60133266400 NakBosmudaSeaweed seaweedsnacksnackcrispyseaweedcrispyoriginalhotandspicyhealthysnackdelicioushealthydieteatcleantastyyummyrumpailautmalaysiasnackmalaysiafoodviral makananviralranguptebalhalalhalalseaweedseaweedbosmudaseaweed,#snack #crispyseaweed #crispy #original #hotandspicy #healthysnack #delicious #healthy #diet #eatclean #tasty #yummy #rumpailaut #malaysiasnack #malaysiafood #viralmakananviral #rangup #tebal #halal #halalseaweed #seaweed #bosmudaseaweed,13
2125,2018-07-24T23:48:18.000Z,haqimrusly.daily,WAH MACAM BEST JERR,,1
2126,2018-09-28T16:22:58.000Z,motionlmags,BONUS Universal Yums Thailand Revisited SnackBig Roll Tom Yum Goong Seaweed Thank youstacie anne3 for requesting a reaction to this snackI really wanted to try thisI can see whyWhat an intensely delicious snackYou get limeshrimpand spicinessall in a thin seaweed rollI love these but proceed with caution taokaenoi officialtaekaenoiseaweeduniversalyumsuniversalyumsseaweedsnacktomyumgoongtomyumsoupthailandthaisnacksthailandsnacksreactionMagsTasteTest484,#taekaenoi #seaweed #universalyums #seaweedsnack #tomyumgoong #tomyumsoup #thailand #thaisnacks #thailandsnacks #reaction #MagsTasteTest #484,0
2127,2018-09-28T16:22:58.000Z,stacie_anne3,Love itThanks for the shoutout Too much shrimp for me lol,,0
2128,2018-06-08T15:31:34.000Z,organicallyhatched,Would you use an edible straw made from seaweedCheck our FB page for full storyediblestrawstrawsplasticplasticstrawsplasticstrawmadefromseaweedseaweedediblenowasteeatyourstrawreducereuserecyclereuserepurposedmotherearthcompostablebiodegradablelolistrawcleanouroceansreducewastekeepouroceanscleanreduceplasticreduceplasticwastereduceplasticpollutionseaweedsnacksseaweedstrawsseaweedsnackseaweedlove,#ediblestraw #straws #plastic #plasticstraws #plasticstraw #madefromseaweed #seaweed #edible #nowaste #eatyourstraw #reducereuserecycle #reuse #repurposed #motherearth #compostable #biodegradable #lolistraw #cleanouroceans #reducewaste #keepouroceansclean #reduceplastic #reduceplasticwaste #reduceplasticpollution #seaweedsnacks #seaweedstraws #seaweedsnack #seaweedlove,9
2129,2016-05-12T10:48:41.000Z,aurorabite,On one of the group member s birthdayOur chef Ingi made a birthday cake and of course we had some seaweed snack on the side aurorabiteicelandicseaweedsnackicelandseaweedsnackreykjavikbirthdaystudybreakchefbirthdaycakehaskolinnrvk,#aurorabite #icelandic #seaweed #snack #iceland #seaweedsnack #reykjavik #birthday #studybreak #chef #birthdaycake #haskolinnrvk,7
2130,2016-05-12T10:48:41.000Z,erin__roy,Hello Visit thishashtag PressFor5000Follows check out the red blue most recent iconsits insane,#PressFor5000Follows,0
2131,2015-08-04T19:52:06.000Z,evelca,Snack time seaweedcrispallnaturalgoodfromtheseaveganseaweedsnack,#seaweedcrisp #allnatural #goodfromthesea #vegan #seaweedsnack,2
2133,2019-04-19T21:01:07.000Z,eatsupersnaps,Movie snacks just got so much healthierLightscameraaction SuperSnaps supersnapsseaweedseaweedsnackhealthyhealthysnackveganlifeveganfoodiefoodstagramsnackseaweedsnackveganismveganlifeplantbasedhealthysnackshealthyfoodhealthylifehealthylifestylehealthychoicelifestylelifehacksallnaturalnongmowholefoodsamazon,#seaweed #seaweedsnack #healthy #healthysnack #veganlife #vegan #foodie #foodstagram #snack #seaweedsnack #veganism #veganlife #plantbased #healthysnacks #healthyfood #healthylife #healthylifestyle #healthychoice #lifestyle #lifehacks #allnatural #nongmo #wholefoods #amazon,87
2134,2019-04-19T21:01:07.000Z,iccvisalia,Hey Eatsupersnaps we would love it if you would follow us backWe here to serve you and your loved ones if you ever need anything,,1
2135,2019-04-19T21:01:07.000Z,discover_carmelle,Love this,,0
2136,2020-07-16T02:53:30.000Z,amwayadoniashila,Body Key Snack Bar seaweed flavourFor RM70 00 only bodykeybynutrilitebodykeymalaysiarm70seaweedseaweedsnack,#bodykeybynutrilite #bodykey #malaysia #rm70 #seaweed #seaweedsnack,0
2137,2019-10-22T07:57:23.000Z,daeryuk_82,Daeryuk Food offers the cleanest laver by its strict hygiene management and reliable processing Crunchy and saltedlike freshly roasted laver at homeDaeryuk Laver www drfoodemall comdearyuk dearyukfood seamustard seaweed laver nori koreanfood korean koreannori gim kelp pyogo mushroom gopchang rocklaver picnic healthyfood seafood rice healthysnack goodfood seaweedsnack foodporn,,28
2138,2019-06-14T21:19:54.000Z,eatsupersnaps,Summer is finally hereMake sure to stay hydrated and eat regularlySuperSnaps make a great mid day healthy snack supersnapsseaweedseaweedsnackhealthyhealthysnackveganlifeveganfoodiefoodstagramsnackseaweedsnackveganismveganlifeplantbasedhealthysnackshealthyfoodhealthylifehealthylifestylehealthychoicelifestylelifehacksallnaturalnongmowholefoodsamazon,#seaweed #seaweedsnack #healthy #healthysnack #veganlife #vegan #foodie #foodstagram #snack #seaweedsnack #veganism #veganlife #plantbased #healthysnacks #healthyfood #healthylife #healthylifestyle #healthychoice #lifestyle #lifehacks #allnatural #nongmo #wholefoods #amazon,69
2139,2019-06-14T21:19:54.000Z,ayeshapriego,Love your IG,,2
2140,2019-06-14T21:19:54.000Z,melinieats,Please post more like this one,,2
2141,2019-06-14T21:19:54.000Z,stephanitaeats,This is such a beautiful shot,,1
2142,2019-06-14T21:19:54.000Z,eatthegoodstuffs,Your comments and pictures are always amazing,,1
2143,2019-06-14T21:19:54.000Z,abbles.eats,Yummy,,1
2144,2019-06-14T21:19:54.000Z,naturallylanas,Love it,,1
2145,2016-10-29T17:56:04.000Z,ma.josemena,He LOVES seaweed fromseasnaxseaweedsnackseasnaxyumbabylove,#seaweedsnack #seasnax #yum #babylove,34
2146,2016-10-29T17:56:04.000Z,seasnax,Omgwho is this cutie eating seaweedSo cuteBabies bring so much happiness enjoy your time together,,0
